9567	2652
9591	2650
9611	2648
9617	2643
9886	2631
9863	2629
9583	2618
9916	2613
9599	2610
9586	2605
9851	2603
9836	2599
9480	2589
9852	2587
9648	2585
9618	2584
9998	2579
9631	2575
9742	2575
9746	2573
9833	2562
9899	2562
9530	2557
9714	2556
9884	2556
9588	2556
9445	2552
9966	2550
9467	2538
9441	2529
9535	2520
9832	2516
9773	2513
9687	2512
9462	2508
9854	2500
