857258	266
503330	266
754610	266
786764	266
917833	266
954655	266
305282	266
617669	266
786419	266
310721	265
612707	265
347330	265
347369	265
310936	265
718915	265
718801	264
786832	264
347680	264
305684	264
301675	264
917930	264
949351	264
347299	264
201952	264
408306	264
360909	264
954444	264
201647	264
916410	264
732688	264
818414	264
646577	264
561577	263
857247	263
213309	263
929253	263
347358	263
305788	263
561201	263
973666	263
253886	263
347255	263
347206	263
818292	262
949331	262
786641	262
518739	262
612226	262
786538	262
347403	262
347272	262
240615	262
646270	262
201640	262
818731	262
786868	262
305528	262
954552	262
786805	262
916969	262
248315	261
201951	261
310699	261
407968	261
206372	261
929461	261
571244	261
323350	261
917916	261
786830	261
201598	261
786212	261
929216	261
407800	261
917859	260
310963	260
305213	260
818749	260
202569	260
561255	260
916220	260
917497	260
917520	260
503313	260
786365	260
917770	260
347304	260
786299	260
773766	260
754971	260
407433	260
305215	260
201362	259
786295	259
818395	259
347323	259
818822	259
323899	259
973336	259
949466	259
305610	259
310592	259
954708	259
347247	259
240899	259
718757	259
503209	259
347866	259
503421	258
407692	258
646409	258
407408	258
773807	258
917972	258
347761	258
917543	258
929527	258
818633	258
267333	258
917957	258
310962	258
425773	258
202352	258
301728	258
857615	258
857251	258
818321	258
949413	258
973931	258
786493	258
818335	258
347961	257
954554	257
786709	257
617319	257
407844	257
415425	257
571332	257
305849	257
786512	257
786816	257
253632	257
305710	257
917544	257
818468	257
646730	257
786769	257
917747	257
818984	257
305978	257
732762	257
949981	257
786468	257
202415	257
305726	257
217900	256
561460	256
347744	256
646331	256
917442	256
917436	256
253334	256
954245	256
917348	256
347251	256
818274	256
818770	256
707626	256
646623	256
347446	256
786838	256
407733	256
917815	256
347302	255
732397	255
646322	255
646353	255
916507	255
747272	255
786376	255
347421	255
774386	255
561480	255
949300	255
857261	255
347208	255
347891	255
407580	255
253335	255
818324	255
845659	255
917626	255
305525	255
917499	255
305764	255
408507	255
786674	255
818422	254
718500	254
407715	254
818310	254
239200	254
917515	254
347515	254
415424	254
818272	254
347733	254
347257	254
305502	254
949232	254
907299	253
786287	253
917702	253
732910	253
646643	253
818653	253
832434	253
213509	253
917855	253
786379	253
732900	253
862291	253
347610	253
646247	253
347276	253
305780	253
408646	253
347912	253
347285	253
718909	253
818917	252
508350	252
561294	252
305522	252
408431	252
813900	252
646339	252
908590	252
201238	252
407807	252
347654	252
917331	252
954549	252
786367	252
202910	252
718710	251
818679	251
949500	251
347440	251
347622	251
312493	251
786531	251
206422	251
917370	251
440379	251
917822	251
360931	251
201925	251
347585	251
818220	251
929320	251
917669	251
858405	251
201888	251
347258	251
917533	250
786229	250
954226	250
786757	250
786397	250
201889	250
305619	250
347335	250
646853	250
646508	250
310463	250
954558	250
347975	249
310488	249
954854	249
818795	249
203550	249
786387	249
646573	249
916412	249
954471	249
240413	249
917514	249
917545	249
929404	249
321310	249
786461	249
718213	249
818481	248
786334	248
267205	248
347856	248
786304	248
929330	248
